family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,n_people
1981,38,59,67,31,2,71,75,8,44,23,3
1982,55,77,3,40,5,51,17,9,82,87,2
1983,94,46,53,47,40,78,9,45,39,28,7
1984,93,25,18,2,76,15,34,95,37,3,2
1985,95,11,28,45,74,18,25,47,36,12,3
1986,25,75,30,89,83,24,22,14,19,31,3
1987,9,11,59,12,1,80,60,35,97,23,6
1988,25,19,74,17,62,92,75,31,82,88,3
1989,75,62,18,55,10,8,24,88,92,5,3
1990,28,39,25,45,57,95,47,23,12,66,2
1991,87,45,26,33,42,19,12,46,63,1,6
1992,40,87,16,61,24,75,39,94,11,93,5
1993,1,18,3,24,34,66,82,54,11,96,4
1994,53,47,66,17,92,11,40,38,28,88,4
1995,49,10,22,26,19,11,1,40,18,46,3
1996,32,95,88,39,68,3,45,61,52,35,3
1997,25,5,56,66,12,10,32,4,73,55,5
1998,60,32,12,9,28,3,1,80,54,26,6
1999,9,2,91,52,61,73,60,3,81,84,8
2000,19,45,7,56,81,46,1,86,32,87,2
2001,53,8,39,40,54,27,52,7,33,47,3
2002,88,37,1,26,21,46,12,80,59,96,5
2003,25,38,88,45,54,19,5,16,65,95,3
2004,24,11,13,19,14,44,67,33,91,54,4
2005,97,75,1,83,38,67,32,39,14,41,4
2006,61,42,46,17,1,74,36,4,75,72,5
2007,3,47,67,82,20,25,5,87,29,75,4
2008,1,88,52,15,44,87,28,59,66,9,4
2009,10,65,81,5,33,71,62,47,19,74,2
2010,40,47,52,11,99,86,22,1,25,35,4
2011,31,19,73,66,3,26,63,81,23,10,8
2012,5,11,96,30,63,82,12,58,47,1,3
2013,54,47,34,18,28,32,24,40,35,60,3
2014,54,67,18,11,61,75,4,42,24,63,2
2015,50,19,46,31,30,74,4,1,59,89,2
2016,2,25,17,47,74,54,3,61,88,82,4
2017,89,25,37,32,2,10,12,66,87,96,2
2018,1,2,49,52,91,39,19,4,33,12,6
2019,94,23,18,50,81,47,92,5,31,1,3
2020,1,22,4,75,87,2,80,33,19,41,3
2021,18,19,88,52,24,73,30,95,57,26,4
2022,45,5,14,23,82,17,41,1,60,53,6
2023,27,40,87,96,38,2,94,28,93,59,6
2024,13,89,35,46,41,67,32,30,17,31,8
2025,67,39,92,74,66,37,33,21,53,9,4
2026,12,68,7,1,75,41,81,80,45,18,2
2027,89,95,34,24,13,18,47,54,55,86,5
2028,80,1,53,4,87,11,27,5,54,15,5
2029,28,66,65,80,46,61,32,13,19,68,2
2030,95,30,60,29,79,28,38,40,46,8,3
2031,40,11,38,99,75,7,45,32,28,18,2
2032,25,80,4,75,1,31,68,14,13,91,6
2033,91,95,6,67,1,17,59,22,12,40,3
2034,16,87,73,17,1,82,10,23,32,12,5
2035,31,18,38,14,75,82,26,36,47,30,4
2036,89,45,19,72,74,18,5,6,59,31,4
2037,1,39,17,10,7,23,29,47,75,5,6
2038,6,29,84,18,35,42,68,5,52,25,5
2039,31,36,87,40,4,1,95,44,37,12,4
2040,80,29,4,1,28,10,11,59,13,96,3
2041,35,1,48,72,45,38,69,40,58,96,2
2042,81,38,47,19,83,51,1,40,11,26,4
2043,11,66,61,3,1,20,25,18,5,45,3
2044,75,5,49,1,39,58,95,27,10,44,4
2045,27,1,6,93,2,61,43,33,10,59,4
2046,74,12,11,75,1,29,20,16,31,19,4
2047,23,16,67,55,1,19,26,68,8,51,5
2048,10,3,38,40,9,18,33,36,1,89,3
2049,96,1,94,32,49,55,10,67,26,29,3
2050,29,53,23,32,46,81,82,27,1,95,4
2051,57,85,50,14,53,18,30,1,4,89,6
2052,40,11,48,52,50,45,75,74,96,83,3
2053,12,2,35,47,11,67,19,94,9,13,2
2054,22,31,8,21,24,18,19,76,82,43,2
2055,82,87,28,68,52,71,66,46,17,38,4
2056,61,5,40,29,4,1,23,16,17,39,8
2057,65,24,25,3,63,13,94,58,26,28,4
2058,59,15,60,32,27,46,74,6,5,33,3
2059,87,38,15,40,57,18,36,27,77,47,2
2060,74,59,8,1,45,95,33,79,61,97,4
2061,25,17,15,39,68,54,59,96,81,26,8
2062,78,54,22,67,24,1,4,83,82,88,2
2063,53,1,33,9,52,40,96,62,38,81,3
2064,6,22,53,1,80,9,72,78,68,48,5
2065,26,3,1,70,88,61,11,63,96,74,2
2066,68,26,94,62,88,82,99,59,5,31,5
2067,20,59,1,9,80,81,54,10,7,41,6
2068,53,5,68,25,11,87,44,1,92,45,7
2069,1,85,57,97,41,18,58,95,14,61,3
2070,3,37,19,26,20,10,29,43,59,18,2
2071,65,84,41,96,10,17,73,94,26,60,2
2072,12,18,36,61,19,82,95,3,81,60,6
2073,68,69,33,10,74,36,52,38,50,61,8
2074,1,52,25,98,87,73,34,10,23,59,5
2075,5,19,12,68,2,33,24,67,72,75,4
2076,13,5,88,100,53,64,43,87,31,3,3
2077,27,37,40,45,16,83,35,10,28,20,4
2078,17,12,90,58,10,93,7,54,75,26,3
2079,2,50,9,32,74,18,1,80,33,52,5
2080,21,95,19,17,1,24,76,23,4,75,7
2081,61,67,57,80,5,31,33,32,12,3,4
2082,12,88,3,35,25,58,1,4,90,45,6
2083,95,52,41,91,55,29,27,37,24,89,3
2084,1,3,50,4,94,59,74,10,68,53,4
2085,32,66,96,59,26,75,47,80,24,45,3
2086,54,60,1,61,73,4,59,49,47,38,3
2087,36,47,84,96,46,5,20,24,12,4,4
2088,19,9,60,10,1,95,44,11,54,93,4
2089,95,51,56,39,46,11,4,68,74,50,2
2090,33,39,52,19,49,30,61,18,16,35,3
2091,33,53,11,46,97,5,10,25,89,21,2
2092,16,61,8,68,4,53,13,22,24,32,6
2093,28,46,5,19,4,24,100,17,35,87,6
2094,34,29,61,2,1,59,15,56,12,9,4
2095,39,80,60,21,32,31,10,51,25,1,2
2096,3,31,38,81,75,72,20,24,26,1,5
2097,39,11,73,1,32,19,34,98,24,31,6
2098,97,53,18,51,49,39,12,30,60,61,2
2099,25,8,1,6,15,5,81,60,4,32,3
2100,45,12,32,75,20,89,46,100,48,95,5
2101,43,30,73,52,76,86,41,38,23,12,5
2102,2,26,5,11,62,82,74,25,53,16,6
2103,40,74,28,87,26,14,1,45,37,11,4
2104,5,87,2,42,97,60,12,19,54,18,2
2105,1,39,7,45,58,82,67,87,3,15,6
2106,38,42,51,14,27,52,59,12,5,45,4
2107,89,13,33,1,75,34,56,45,67,57,3
2108,59,68,1,40,56,5,33,26,75,18,6
2109,40,74,15,14,38,45,94,96,82,66,7
2110,3,11,48,1,54,17,18,8,42,19,8
2111,23,19,74,81,52,30,1,27,9,99,5
2112,24,60,12,10,66,47,46,18,48,54,2
2113,1,31,97,52,80,88,87,29,45,25,3
2114,46,1,2,50,74,8,60,17,89,61,3
2115,19,25,95,31,77,33,21,2,48,52,4
2116,84,87,41,67,96,18,13,23,53,81,4
2117,20,7,33,40,11,27,18,80,46,81,4
2118,63,95,88,17,24,13,80,45,59,2,6
2119,32,18,88,48,49,52,44,24,14,8,4
2120,39,87,26,14,51,71,96,8,46,30,5
2121,34,1,62,53,25,33,20,39,90,81,3
2122,28,26,93,96,40,41,14,3,61,59,4
2123,50,17,45,26,9,10,98,40,33,74,3
2124,68,28,47,45,55,6,79,59,38,73,4
2125,1,45,17,26,57,40,10,68,46,89,4
2126,46,22,95,88,87,47,55,83,13,4,3
2127,80,20,44,1,14,11,36,41,31,89,4
2128,1,45,96,94,73,30,4,10,80,60,4
2129,32,21,98,45,25,19,56,39,17,16,4
2130,82,83,43,1,89,27,3,86,60,68,7
2131,48,1,45,67,54,4,82,69,10,26,6
2132,25,52,81,40,96,75,32,73,31,61,6
2133,66,73,67,15,70,14,88,40,17,1,4
2134,66,9,1,45,3,53,13,24,10,17,5
2135,71,20,52,58,11,81,17,43,4,3,3
2136,1,85,10,46,61,5,12,52,55,2,4
2137,1,94,11,60,52,89,73,80,53,68,2
2138,24,52,25,8,81,2,96,67,70,57,2
2139,12,30,1,42,87,26,67,44,38,11,6
2140,55,14,23,31,30,67,17,10,68,11,8
2141,40,1,17,19,88,27,60,26,75,65,4
2142,32,17,68,5,21,52,54,25,94,12,2
2143,35,4,10,39,11,42,7,75,19,53,6
2144,44,40,21,4,57,100,82,11,77,42,3
2145,45,74,12,3,1,36,89,18,7,66,7
2146,17,7,32,42,98,92,48,40,11,45,5
2147,68,51,94,9,13,77,24,28,58,19,6
2148,46,44,1,19,54,35,8,11,49,95,2
2149,22,97,66,89,39,40,33,10,1,84,3
2150,1,17,4,48,22,11,39,55,43,21,6
2151,1,5,61,19,25,54,75,43,94,52,2
2152,89,11,75,69,83,73,1,15,25,45,7
2153,95,15,18,82,56,9,60,96,61,4,6
2154,38,87,23,59,24,58,41,9,7,73,6
2155,3,66,94,26,5,10,1,73,89,31,4
2156,10,19,78,47,55,43,24,75,6,52,2
2157,61,68,31,39,25,55,3,57,40,10,2
2158,47,22,100,60,3,32,12,50,46,45,4
2159,70,24,1,96,32,10,4,46,48,81,2
2160,1,96,16,4,47,75,15,18,53,55,4
2161,82,14,3,96,2,1,95,19,32,73,5
2162,5,34,89,60,26,11,4,1,72,38,8
2163,19,13,10,12,38,23,68,62,53,8,4
2164,31,47,24,28,1,13,25,54,10,3,5
2165,12,23,3,40,19,83,47,59,75,2,3
2166,51,26,42,5,66,40,59,52,98,41,3
2167,31,34,2,26,10,99,25,41,18,66,4
2168,45,74,16,1,11,37,9,3,24,39,4
2169,27,40,1,16,88,9,76,24,80,34,3
2170,48,3,1,84,68,59,87,75,62,47,5
2171,23,95,45,66,60,33,80,31,19,2,2
2172,18,15,8,39,31,19,59,25,95,34,4
2173,23,26,11,1,6,54,48,31,46,43,5
2174,41,78,15,5,45,94,52,91,40,88,3
2175,82,56,68,66,14,10,75,25,15,26,2
2176,47,46,88,20,1,40,5,11,13,24,4
2177,68,88,92,66,2,5,19,32,87,20,6
2178,6,94,83,13,9,96,1,48,25,15,4
2179,39,74,53,60,5,88,67,46,66,2,6
2180,95,52,18,58,5,46,96,42,75,39,6
2181,13,42,44,16,45,46,1,12,25,4,3
2182,51,10,45,27,35,37,43,94,81,46,4
2183,60,82,1,47,2,73,53,30,26,29,3
2184,82,19,25,47,59,81,53,9,92,74,7
2185,11,93,57,54,3,25,59,5,60,82,7
2186,73,66,17,24,40,33,68,3,61,1,3
2187,29,1,6,92,37,52,11,39,33,32,5
2188,10,89,82,33,17,66,53,1,68,14,5
2189,24,1,94,40,25,73,13,10,3,61,6
2190,96,47,88,31,19,73,5,42,95,32,5
2191,61,21,4,66,87,53,1,54,22,43,3
2192,3,8,40,12,82,17,74,1,44,5,4
2193,28,93,29,61,11,39,75,17,55,74,7
2194,5,28,1,17,59,26,52,55,11,45,5
2195,14,5,89,66,11,29,44,10,1,55,4
2196,17,26,40,1,96,47,2,19,32,5,2
2197,60,28,1,22,16,3,91,19,75,33,3
2198,40,18,33,87,22,68,56,69,36,3,4
2199,42,61,63,66,50,95,15,51,56,5,5
2200,3,21,1,26,46,5,52,93,24,89,4
2201,82,14,12,2,29,89,47,5,32,20,2
2202,5,1,24,60,35,40,7,23,81,95,6
2203,17,81,52,33,41,12,68,40,67,73,4
2204,12,64,33,65,18,24,1,61,53,5,2
2205,40,21,54,28,33,89,1,46,51,53,4
2206,73,75,15,12,83,94,1,19,28,4,3
2207,37,70,94,75,28,68,80,1,5,59,8
2208,4,94,18,1,25,95,26,56,64,23,3
2209,54,31,73,48,61,84,17,66,52,76,3
2210,10,76,94,66,27,80,41,95,87,1,5
2211,88,80,56,50,40,5,18,87,31,66,4
2212,74,25,38,58,59,24,45,36,52,89,4
2213,23,73,55,68,81,14,1,12,54,25,7
2214,43,75,26,57,1,18,53,27,47,64,5
2215,26,17,7,38,4,9,54,47,40,65,4
2216,52,14,54,87,57,13,60,94,49,32,8
2217,82,40,28,39,25,18,44,88,19,11,5
2218,25,40,100,14,32,33,36,53,66,18,2
2219,19,68,53,24,31,29,1,28,60,46,4
2220,6,43,9,39,45,49,21,1,81,12,4
2221,65,1,10,25,75,52,78,37,44,27,4
2222,60,1,48,82,5,83,52,3,80,23,3
2223,73,89,66,19,43,68,44,82,54,30,5
2224,54,4,33,31,47,62,10,69,16,26,8
2225,18,87,52,22,19,42,61,1,60,90,6
2226,7,8,59,10,13,17,61,87,14,32,5
2227,40,81,33,1,65,80,82,15,74,53,4
2228,59,39,25,94,37,74,91,12,11,1,4
2229,95,54,4,49,53,82,31,22,33,13,2
2230,94,22,38,3,1,46,89,42,45,96,3
2231,2,33,45,82,47,80,25,36,8,1,4
2232,22,42,58,17,3,1,14,61,60,96,3
2233,96,22,30,11,60,95,12,46,52,20,5
2234,48,88,81,39,80,38,34,20,96,9,3
2235,92,30,5,61,38,66,63,53,94,24,5
2236,1,75,55,94,44,41,68,46,8,89,3
2237,55,81,26,60,80,15,25,48,21,88,4
2238,40,4,55,80,25,1,46,81,37,47,3
2239,38,67,20,66,40,10,75,33,73,59,2
2240,12,19,1,47,26,73,74,39,51,17,4
2241,38,53,87,66,80,5,42,70,19,89,2
2242,12,3,18,52,17,53,22,58,25,59,3
2243,94,95,82,17,4,32,52,31,20,39,6
2244,9,89,6,26,55,67,10,82,84,21,3
2245,47,15,87,33,45,81,32,5,21,68,3
2246,1,53,89,24,81,45,17,48,47,5,2
2247,83,40,32,52,1,17,39,35,12,41,4
2248,68,1,37,98,94,79,45,25,10,20,3
2249,32,4,67,12,53,89,50,73,6,8,4
2250,4,24,89,26,27,7,53,47,1,39,4
2251,43,11,79,66,4,31,3,39,1,25,4
2252,67,58,45,1,17,95,32,24,66,39,4
2253,49,16,6,9,4,24,35,77,27,42,4
2254,60,44,24,68,26,1,11,27,75,25,4
2255,11,21,28,25,17,5,31,46,58,50,5
2256,78,39,37,45,1,96,95,22,2,91,4
2257,52,96,63,61,54,66,24,6,1,88,6
2258,5,75,3,51,25,61,53,86,10,81,4
2259,100,18,44,73,19,5,23,17,43,94,3
2260,5,61,52,1,56,40,19,14,17,64,6
2261,39,90,74,38,41,81,5,29,16,88,2
2262,75,81,40,41,46,19,32,94,15,74,4
2263,75,56,10,58,84,21,55,94,1,53,4
2264,15,32,54,31,4,52,1,82,9,11,6
2265,20,98,11,47,95,24,22,75,31,15,7
2266,3,54,32,53,48,16,39,81,71,45,3
2267,87,44,59,15,47,88,2,1,26,60,3
2268,15,38,1,10,67,88,75,79,86,17,2
2269,75,74,51,81,61,14,46,1,88,95,3
2270,40,11,56,33,59,47,63,38,7,18,3
2271,53,12,67,26,31,78,95,18,45,91,4
2272,67,26,11,68,8,1,71,21,61,27,4
2273,99,46,93,17,19,20,32,60,50,24,3
2274,89,46,44,31,98,62,53,32,5,1,2
2275,25,67,5,37,1,68,49,92,7,60,6
2276,14,25,26,1,27,10,18,82,88,61,3
2277,19,66,40,45,77,39,3,46,81,27,2
2278,78,17,1,31,60,62,25,75,28,23,5
2279,90,82,26,20,45,75,13,67,61,1,5
2280,68,61,18,85,48,73,33,96,25,54,4
2281,70,59,43,26,45,50,80,87,47,24,4
2282,46,24,57,1,67,36,10,52,18,44,4
2283,17,54,2,5,25,24,23,20,11,46,6
2284,4,37,49,15,24,46,26,67,88,73,4
2285,46,24,27,34,54,52,42,91,1,16,2
2286,46,5,62,19,63,39,60,31,12,53,3
2287,94,25,47,96,32,3,19,18,5,10,2
2288,23,18,32,29,42,10,45,95,19,51,5
2289,20,1,67,27,96,42,9,12,59,13,5
2290,74,75,82,6,45,11,88,3,81,60,2
2291,15,85,33,12,67,8,82,68,73,11,3
2292,25,26,37,1,12,11,81,99,3,61,3
2293,10,1,30,49,46,23,45,47,86,39,3
2294,24,11,5,81,67,27,26,88,23,74,3
2295,3,38,49,1,4,67,28,12,100,39,4
2296,4,75,73,74,18,81,10,80,6,12,4
2297,94,37,4,3,59,26,47,88,25,33,2
2298,1,24,5,19,28,51,43,80,10,32,4
2299,73,5,17,12,18,40,8,68,49,57,2
2300,10,22,35,1,52,74,96,31,25,12,4
2301,16,26,81,10,58,57,89,11,7,8,3
2302,14,10,29,19,54,31,1,94,73,23,3
2303,32,4,52,60,77,71,61,84,95,26,3
2304,46,81,4,67,58,59,9,1,68,25,7
2305,3,98,65,35,22,55,20,54,53,15,3
2306,1,33,26,54,75,4,32,89,20,66,2
2307,25,9,17,58,12,40,26,96,81,52,7
2308,46,17,52,94,33,67,1,8,26,93,4
2309,12,61,41,1,60,31,17,23,26,21,5
2310,97,81,25,90,40,77,1,24,75,51,3
2311,89,87,11,67,12,28,38,17,39,5,3
2312,33,73,96,51,69,85,26,52,30,1,4
2313,31,43,71,25,32,63,54,60,68,70,6
2314,10,16,59,61,39,2,31,3,95,96,5
2315,22,16,58,97,53,46,12,1,28,50,3
2316,98,24,59,91,1,38,45,74,88,71,4
2317,75,52,46,24,61,54,39,3,95,31,2
2318,11,39,47,61,33,80,9,87,66,28,3
2319,60,59,85,6,69,61,11,41,67,80,2
2320,32,67,52,80,12,44,9,47,82,54,5
2321,82,57,98,87,17,77,15,53,3,6,8
2322,39,32,15,18,20,25,21,75,19,67,3
2323,70,3,19,11,78,40,12,32,74,1,5
2324,11,60,66,4,80,25,19,82,38,45,3
2325,91,35,21,47,8,23,87,80,73,24,6
2326,73,17,15,52,45,38,4,68,1,28,2
2327,9,88,5,54,89,25,6,33,58,43,4
2328,81,29,15,59,17,48,78,39,10,38,5
2329,59,94,79,24,60,80,14,33,66,16,5
2330,4,71,88,36,74,39,22,90,95,9,5
2331,33,10,4,55,41,92,12,13,1,17,4
2332,88,45,47,28,16,31,81,38,95,1,5
2333,39,1,5,12,27,23,75,68,88,87,5
2334,23,46,29,62,74,17,34,80,20,94,4
2335,5,96,15,94,39,46,12,59,18,3,5
2336,9,35,24,74,81,30,80,76,27,39,2
2337,46,73,1,40,16,45,10,38,34,58,2
2338,18,6,32,89,1,73,49,46,77,24,4
2339,11,26,19,36,91,9,38,27,1,20,4
2340,25,30,16,38,8,36,82,87,22,58,4
2341,64,1,16,23,80,74,75,53,24,3,4
2342,56,1,60,33,36,19,30,40,69,12,3
2343,25,32,11,36,1,3,12,46,8,73,2
2344,38,54,16,53,95,2,94,13,8,39,2
2345,58,98,39,11,4,61,96,66,42,7,7
2346,92,33,1,80,57,74,5,6,81,23,4
2347,87,12,50,35,11,15,32,99,10,54,8
2348,37,12,55,5,73,20,7,54,34,59,4
2349,1,67,89,94,53,11,42,22,98,88,4
2350,12,41,49,56,1,11,67,74,87,70,5
2351,75,10,32,28,34,74,85,68,19,4,6
2352,61,2,12,56,10,67,19,94,22,5,3
2353,37,49,95,63,66,39,64,18,82,53,2
2354,96,87,52,31,49,88,83,45,10,3,3
2355,39,38,1,47,14,32,29,10,55,88,4
2356,67,68,89,46,81,1,51,96,26,13,5
2357,53,31,88,67,33,22,63,11,35,80,3
2358,75,1,13,55,41,21,95,59,52,22,4
2359,11,3,17,24,25,9,99,55,67,36,7
2360,17,32,3,38,67,94,11,31,39,1,2
2361,39,43,31,19,24,1,40,81,6,25,4
2362,39,81,88,33,74,80,32,73,5,87,2
2363,52,57,7,60,35,96,32,61,56,72,4
2364,75,11,65,95,26,14,59,31,29,60,5
2365,46,99,33,5,82,34,3,53,8,2,4
2366,8,31,77,73,11,39,1,12,76,5,7
2367,52,17,15,57,27,94,80,25,26,1,3
2368,5,41,56,68,60,61,11,73,64,23,6
2369,1,84,17,38,12,47,67,11,13,18,4
2370,34,67,99,46,26,32,39,68,29,24,4
2371,65,22,74,5,93,60,94,59,1,73,3
2372,32,25,99,96,31,53,50,27,39,5,2
2373,87,47,12,58,50,85,41,98,52,11,7
2374,24,58,46,32,39,17,1,87,33,75,4
2375,92,80,89,83,1,35,93,47,46,16,3
2376,61,71,31,46,42,17,16,81,25,82,2
2377,3,10,28,14,66,13,11,64,73,70,6
2378,11,87,68,43,18,46,4,52,1,21,2
2379,54,26,31,3,8,28,74,9,1,88,8
2380,46,41,48,9,1,24,22,17,27,65,5
2381,12,87,10,14,75,1,96,21,24,32,4
2382,23,38,22,55,32,52,18,33,98,40,3
2383,33,38,53,1,45,61,54,12,88,59,2
2384,54,46,97,75,61,23,26,66,1,27,5
2385,95,17,1,6,29,100,19,67,33,11,6
2386,15,4,20,81,63,47,18,64,60,19,3
2387,31,95,89,17,59,37,26,81,38,42,2
2388,10,13,74,57,77,40,96,11,5,54,3
2389,96,40,11,49,95,46,53,73,33,60,6
2390,2,81,1,89,17,47,39,8,58,38,2
2391,38,67,70,25,92,5,10,17,26,35,7
2392,17,33,1,51,9,19,67,2,61,89,2
2393,14,1,66,44,40,81,53,33,59,8,4
2394,55,1,82,59,12,22,43,20,47,17,6
2395,75,24,61,68,2,11,80,31,60,26,4
2396,53,54,1,47,21,31,3,42,73,88,6
2397,45,4,52,66,40,15,97,59,3,62,5
2398,22,3,24,31,38,4,67,26,10,17,5
2399,5,32,53,94,1,11,95,66,38,9,3
2400,12,33,74,3,11,31,23,29,75,1,3
2401,96,61,89,67,28,12,1,11,94,66,5
2402,43,30,63,95,39,5,61,60,68,98,4
2403,18,53,4,47,64,58,5,32,19,59,6
2404,92,1,37,31,95,74,87,88,50,25,4
2405,75,59,25,89,11,54,1,47,23,39,3
2406,61,83,75,32,60,28,78,89,97,8,8
2407,56,73,38,61,66,17,3,74,1,20,3
2408,88,73,4,94,72,17,55,42,24,59,5
2409,11,46,87,6,53,39,49,81,10,22,3
2410,46,15,1,45,43,9,18,90,40,11,5
2411,7,39,52,44,60,42,46,1,47,6,4
2412,55,68,5,23,33,14,87,6,61,90,8
2413,52,2,3,30,68,89,1,46,67,17,8
2414,82,76,89,67,46,40,63,75,53,42,7
2415,3,40,75,5,23,56,60,72,2,87,4
2416,50,40,79,10,38,1,52,43,45,93,7
2417,11,1,24,75,71,46,44,33,6,96,3
2418,29,68,3,19,44,97,52,65,18,14,3
2419,24,12,5,89,26,75,58,39,8,1,4
2420,1,82,11,25,35,54,81,19,75,4,3
2421,60,34,80,42,66,25,12,51,15,79,4
2422,1,81,44,29,60,77,66,91,59,75,4
2423,10,46,4,3,11,25,12,59,65,5,4
2424,4,1,38,59,88,64,26,81,65,34,4
2425,95,75,94,1,30,59,31,32,78,89,3
2426,51,26,7,99,96,62,54,55,75,82,2
2427,39,87,3,17,88,31,18,81,45,9,4
2428,21,59,79,45,53,4,68,12,11,30,4
2429,13,29,18,47,40,2,96,66,33,42,5
2430,44,48,39,19,75,58,37,23,65,82,4
2431,4,60,7,81,11,1,66,39,6,42,4
2432,24,1,12,31,60,94,87,95,11,45,5
2433,25,8,60,10,15,98,17,47,38,85,4
2434,10,32,66,46,1,33,25,8,31,5,7
2435,61,28,1,40,69,7,18,21,32,10,5
2436,75,25,40,26,74,4,17,1,23,87,6
2437,9,19,81,60,54,31,26,6,93,5,3
2438,37,87,5,71,61,22,33,54,73,75,4
2439,27,52,81,17,55,31,5,3,38,59,3
2440,56,1,11,89,9,27,68,75,25,39,3
2441,4,36,87,20,5,26,3,12,24,61,6
2442,53,3,4,1,6,56,30,32,97,73,3
2443,98,1,66,24,51,94,46,90,11,8,7
2444,52,76,45,10,1,96,23,4,61,38,4
2445,18,25,3,54,71,39,1,88,11,46,4
2446,1,77,45,26,93,43,10,11,96,44,4
2447,82,75,80,62,30,53,7,25,8,5,2
2448,56,43,45,53,81,16,37,25,26,39,4
2449,61,67,89,12,56,35,2,42,47,45,5
2450,8,20,66,18,55,72,45,75,59,46,6
2451,21,87,30,47,50,51,25,2,3,33,6
2452,20,57,1,45,40,74,4,96,46,32,3
2453,1,82,33,25,67,4,96,11,71,9,4
2454,33,20,12,23,17,57,41,75,26,27,5
2455,39,70,1,6,11,95,81,73,47,53,4
2456,76,72,63,19,82,1,96,11,18,95,4
2457,53,44,5,38,87,88,74,15,17,82,4
2458,74,24,10,80,25,32,7,100,12,58,4
2459,31,12,1,94,59,58,68,46,67,17,3
2460,39,47,25,56,67,30,1,17,11,82,6
2461,6,4,34,45,8,27,3,48,81,87,5
2462,52,63,18,12,57,17,1,26,51,29,3
2463,4,24,19,88,3,77,95,99,40,87,6
2464,68,19,60,5,38,24,3,74,14,80,4
2465,16,4,73,1,68,45,2,55,19,8,4
2466,40,75,4,46,9,47,33,3,73,26,2
2467,71,37,74,1,50,3,93,26,73,31,5
2468,17,81,99,31,11,67,25,87,94,60,4
2469,26,32,82,1,39,19,11,10,35,45,3
2470,28,54,33,47,29,78,4,42,31,74,6
2471,5,88,43,48,4,96,81,80,45,61,5
2472,60,65,74,87,46,15,14,89,7,1,4
2473,96,88,32,62,4,25,17,19,54,49,4
2474,11,73,38,88,45,1,31,61,16,2,6
2475,55,33,95,24,17,60,13,7,53,77,2
2476,51,39,59,46,95,4,7,45,89,1,5
2477,25,73,5,44,69,95,10,54,4,1,4
2478,89,54,16,38,88,45,26,79,80,5,3
2479,59,73,72,6,74,75,94,40,45,98,7
2480,12,10,25,97,87,51,83,39,75,68,2
2481,18,33,82,1,50,3,21,11,60,25,5
2482,2,77,36,62,38,59,31,54,34,16,3
2483,38,98,82,25,54,41,32,19,40,67,4
2484,29,36,1,58,10,100,62,53,17,78,4
2485,89,5,77,7,26,54,1,33,45,51,3
2486,4,47,27,61,100,10,75,66,17,33,2
2487,40,54,82,26,41,3,18,74,45,31,4
2488,94,89,4,66,11,92,1,95,12,47,6
2489,3,9,59,4,32,1,96,14,61,57,4
2490,19,70,1,16,53,54,52,82,4,34,6
2491,89,46,81,54,59,20,11,24,56,18,8
2492,16,94,58,37,73,52,20,24,53,81,3
2493,87,37,1,33,5,61,52,13,95,40,2
2494,61,67,3,54,17,66,68,88,93,46,6
2495,8,39,56,3,29,1,20,18,19,82,7
2496,39,40,21,67,29,53,46,2,7,48,5
2497,96,51,47,42,95,18,87,82,48,81,4
2498,60,96,11,4,32,31,54,74,83,18,4
2499,3,94,39,38,54,75,80,66,27,4,2
2500,68,21,25,38,17,60,28,47,40,11,4
2501,19,43,33,95,47,53,12,100,1,72,3
2502,17,60,51,79,80,92,11,81,25,46,3
2503,45,1,28,96,30,36,98,24,74,19,4
2504,17,3,33,93,10,8,9,21,45,73,7
2505,69,1,66,91,94,82,19,10,8,51,7
2506,75,54,28,83,1,88,91,89,17,66,5
2507,33,89,59,51,83,60,25,74,42,54,4
2508,25,32,31,9,92,38,47,37,20,91,6
2509,73,1,25,45,61,7,14,17,38,49,3
2510,66,48,86,74,1,17,9,8,73,96,6
2511,95,37,1,19,33,52,66,45,27,44,8
2512,36,17,60,1,82,26,94,84,12,2,3
2513,28,17,25,15,9,1,54,38,29,22,5
2514,3,25,54,26,74,31,81,56,47,18,3
2515,8,73,47,83,54,89,39,1,3,19,4
2516,61,39,81,4,54,88,94,23,59,44,4
2517,66,59,9,46,89,41,45,1,36,87,4
2518,10,4,80,26,20,34,22,46,24,67,2
2519,54,12,80,1,56,99,32,25,52,88,5
2520,61,95,88,13,52,19,33,26,45,4,4
2521,18,52,88,62,59,35,67,70,22,1,4
2522,11,19,35,6,25,82,42,73,20,3,8
2523,26,41,39,3,12,4,17,54,22,68,6
2524,47,66,43,86,5,54,1,80,95,81,2
2525,32,96,44,1,43,20,24,26,68,94,2
2526,29,61,69,19,37,71,81,67,9,68,5
2527,10,85,13,33,1,64,20,80,40,99,6
2528,97,47,5,7,9,60,31,34,26,68,3
2529,26,19,59,95,3,36,63,1,12,74,4
2530,3,47,49,75,60,20,37,30,85,80,4
2531,61,98,59,1,33,24,23,15,62,87,4
2532,82,94,24,12,14,57,46,19,10,81,4
2533,6,40,43,17,59,4,53,90,31,3,3
2534,19,43,18,89,81,82,28,1,10,94,6
2535,41,2,94,59,73,47,25,81,10,89,5
2536,75,16,55,19,27,1,95,11,74,88,4
2537,89,38,29,54,40,31,82,27,69,39,5
